Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S4026,Ahmed,Johnson,student3026@university.com,Male,18,Mathematics,90.41,42.9,65.8,64.56,56.73,0.08,94.31,70.66,A,20.0,Yes,No,None,Medium,10,7.8
S4027,Ahmed,Johnson,student3027@university.com,Female,20,CS,80.6,73.57,72.5,65.18,67.81,2.38,79.81,67.39,A,16.3,No,No,High School,High,5,4.2
S4028,Omar,Smith,student3028@university.com,Female,23,Business,59.66,85.06,60.95,69.53,65.56,4.55,64.36,88.89,F,23.0,Yes,Yes,Master's,Low,5,6.8
S4029,John,Jones,student3029@university.com,Male,21,CS,73.67,51.74,54.54,90.71,94.01,3.23,97.02,86.95,F,12.2,No,No,None,Low,1,5.2
S4030,Omar,Jones,student3030@university.com,Female,18,Business,84.1,62.07,80.32,50.52,62.76,0.33,89.36,84.81,B,18.6,Yes,Yes,None,Medium,7,5.4
S4031,Liam,Davis,student3031@university.com,Male,24,Business,81.69,41.0,62.63,61.2,67.67,1.16,86.78,68.73,B,14.7,No,No,Bachelor's,High,5,4.4
S4032,Omar,Jones,student3032@university.com,Female,19,Mathematics,71.36,90.37,77.88,85.29,57.14,5.51,94.42,88.79,C,12.0,No,No,None,Low,1,5.2
S4033,Ahmed,Johnson,student3033@university.com,Female,24,Business,94.97,86.8,86.74,70.28,88.77,6.96,88.49,97.89,F,23.2,No,Yes,High School,Medium,8,6.5
S4034,Maria,Davis,student3034@university.com,Male,18,Engineering,75.96,43.8,85.66,66.51,61.89,4.05,64.34,84.45,F,24.9,No,Yes,Bachelor's,Medium,6,4.4
S4035,Omar,Smith,student3035@university.com,Female,18,Engineering,75.29,61.89,62.52,93.61,53.42,7.31,79.19,70.39,C,13.2,Yes,Yes,None,High,7,8.4
S4036,Ali,Williams,student3036@university.com,Female,18,CS,53.11,97.32,74.07,95.87,71.76,1.63,92.11,89.82,F,20.6,Yes,No,Bachelor's,High,4,7.9
S4037,Maria,Johnson,student3037@university.com,Male,21,CS,96.11,63.52,66.98,97.4,69.57,1.22,59.04,80.47,D,9.5,No,Yes,Master's,Low,1,5.9
S4038,John,Johnson,student3038@university.com,Male,18,Engineering,58.86,71.57,92.25,63.63,58.88,8.39,58.15,93.88,A,24.8,No,No,High School,Low,8,4.7
S4039,John,Davis,student3039@university.com,Female,19,CS,76.42,61.31,92.73,95.63,56.68,3.39,57.95,85.66,D,12.0,Yes,No,Master's,Medium,1,9.0
S4040,Omar,Smith,student3040@university.com,Male,21,CS,90.18,75.77,60.62,86.85,94.83,4.32,59.71,88.5,A,9.3,No,No,High School,Low,9,6.8
S4041,Maria,Brown,student3041@university.com,Female,24,Engineering,60.77,98.69,45.5,57.71,53.39,9.48,55.16,83.37,C,28.5,No,No,PhD,High,6,6.1
S4042,Ahmed,Johnson,student3042@university.com,Female,19,Engineering,76.37,99.85,50.05,80.51,54.97,4.24,91.88,54.6,C,15.6,Yes,Yes,Master's,Low,5,5.0
S4043,Ahmed,Brown,student3043@university.com,Male,22,Engineering,62.03,86.48,62.02,51.32,62.25,0.03,90.92,74.26,A,21.1,Yes,Yes,PhD,Low,2,5.0
S4044,Emma,Brown,student3044@university.com,Male,24,Mathematics,87.98,64.26,73.85,85.42,97.64,9.38,57.57,52.82,A,25.2,Yes,Yes,Bachelor's,Low,8,8.0
S4045,John,Jones,student3045@university.com,Male,18,Mathematics,78.22,69.67,79.41,86.68,54.27,0.14,85.28,72.38,A,22.2,No,No,Master's,High,9,6.6
S4046,Sara,Smith,student3046@university.com,Male,23,Engineering,92.8,61.4,59.88,89.47,90.8,6.62,81.35,85.82,A,19.1,No,No,None,Low,3,8.9
S4047,Emma,Brown,student3047@university.com,Male,23,Business,94.73,99.13,80.05,58.63,94.6,3.23,63.81,71.06,B,14.3,No,Yes,High School,Low,10,8.8
S4048,Ahmed,Smith,student3048@university.com,Male,21,Engineering,82.44,82.47,96.26,81.41,68.89,4.7,61.37,50.08,F,28.0,Yes,No,None,High,8,5.0
S4049,Maria,Jones,student3049@university.com,Female,23,Mathematics,86.27,66.94,79.12,58.94,64.69,5.47,62.53,68.46,F,8.3,Yes,No,None,High,10,9.0
S4050,Liam,Smith,student3050@university.com,Female,24,CS,77.46,40.73,49.51,97.33,83.87,4.08,86.53,53.39,C,27.1,No,Yes,Bachelor's,Low,5,8.9
S4051,Ahmed,Johnson,student3051@university.com,Male,21,Business,69.22,71.23,74.78,83.75,85.13,7.74,65.97,89.03,B,22.7,Yes,No,Bachelor's,Low,10,8.0
S4052,Maria,Brown,student3052@university.com,Female,24,Business,82.41,99.04,72.51,54.77,89.0,9.31,63.9,89.19,A,19.3,Yes,Yes,None,High,4,6.0
S4053,Emma,Smith,student3053@university.com,Female,18,CS,95.41,71.38,92.24,59.35,91.53,0.86,51.12,90.32,B,13.1,Yes,No,None,Medium,10,5.1
S4054,John,Williams,student3054@university.com,Female,20,Business,70.83,50.95,61.02,83.17,63.42,8.0,95.41,51.52,A,8.7,No,Yes,None,Medium,9,4.5
S4055,Ahmed,Smith,student3055@university.com,Female,20,CS,65.72,41.33,65.38,73.83,84.35,1.29,87.64,51.61,F,16.1,No,Yes,High School,High,7,4.3
S4056,Omar,Brown,student3056@university.com,Male,19,Mathematics,69.42,61.28,75.92,86.81,56.75,0.8,73.64,95.17,A,24.6,Yes,Yes,Bachelor's,Medium,4,8.1
S4057,Maria,Jones,student3057@university.com,Female,18,Business,71.77,95.09,71.47,64.04,75.54,9.56,97.15,56.18,F,23.6,No,No,Master's,Medium,5,8.7
S4058,John,Jones,student3058@university.com,Female,23,Business,53.68,99.79,83.14,82.9,80.64,4.89,64.68,83.5,A,21.1,Yes,Yes,Bachelor's,High,5,7.9
S4059,Liam,Brown,student3059@university.com,Male,18,CS,74.92,96.72,42.42,58.85,58.09,1.53,83.74,89.77,C,29.8,Yes,No,None,Medium,2,7.8
S4060,Liam,Johnson,student3060@university.com,Male,22,CS,74.72,83.77,73.81,77.19,53.83,5.7,65.26,72.39,F,29.3,No,No,Master's,High,5,6.1
S4061,Sara,Johnson,student3061@university.com,Male,20,Mathematics,79.42,73.49,47.3,97.89,59.74,2.63,65.73,77.32,C,15.0,Yes,Yes,Master's,Medium,3,7.2
S4062,Maria,Jones,student3062@university.com,Male,23,CS,68.14,75.44,58.91,81.41,71.03,4.64,92.24,61.37,B,9.8,No,Yes,Master's,Low,5,7.4
S4063,Emma,Jones,student3063@university.com,Female,24,CS,80.66,72.34,79.7,52.5,94.39,6.25,89.35,96.18,A,16.6,No,No,Bachelor's,Low,1,5.3
S4064,Sara,Brown,student3064@university.com,Male,24,Mathematics,93.91,82.42,49.44,99.44,76.6,8.69,64.71,65.09,B,26.1,No,Yes,None,High,8,7.7
S4065,Sara,Johnson,student3065@university.com,Female,20,Engineering,97.77,65.13,58.53,57.84,87.42,0.03,54.07,60.89,A,16.5,No,Yes,None,High,9,4.7
S4066,Ali,Jones,student3066@university.com,Female,18,Engineering,79.18,80.15,82.18,85.9,58.71,2.14,67.88,76.27,F,13.4,No,Yes,PhD,Medium,9,5.5
S4067,Ahmed,Johnson,student3067@university.com,Male,23,CS,52.13,47.3,79.05,76.63,55.3,0.96,88.0,59.53,A,23.5,No,No,High School,High,8,6.9
S4068,Maria,Jones,student3068@university.com,Male,19,Mathematics,98.46,55.94,45.46,64.72,61.98,0.97,55.03,84.33,D,21.3,Yes,No,Bachelor's,Medium,2,6.7
S4069,Sara,Smith,student3069@university.com,Male,24,Engineering,85.29,90.16,74.64,58.87,65.69,9.46,83.61,75.76,D,29.2,No,Yes,PhD,High,2,7.5
S4070,Ali,Williams,student3070@university.com,Male,18,Mathematics,66.8,94.22,48.84,58.89,77.41,9.36,94.49,57.39,D,18.7,No,No,PhD,High,10,6.9
S4071,Emma,Davis,student3071@university.com,Male,19,CS,57.36,72.34,55.14,92.92,94.06,7.49,58.96,53.36,C,29.2,No,Yes,PhD,High,5,4.2
S4072,John,Smith,student3072@university.com,Male,23,CS,57.17,41.9,67.55,93.65,71.3,6.43,93.11,56.85,D,12.3,Yes,Yes,Bachelor's,Low,6,8.9
S4073,Omar,Davis,student3073@university.com,Female,20,Mathematics,58.39,95.62,46.56,73.26,75.94,8.48,52.57,56.83,A,26.6,Yes,Yes,High School,Low,5,7.8
S4074,Omar,Jones,student3074@university.com,Female,22,Business,52.28,82.12,99.62,55.18,50.23,0.58,83.34,65.64,B,13.8,Yes,Yes,Master's,Medium,1,8.4
S4075,Maria,Williams,student3075@university.com,Female,21,CS,95.11,64.84,49.92,94.21,51.67,1.19,89.55,91.66,C,25.2,Yes,No,High School,High,1,8.0
S4076,Sara,Williams,student3076@university.com,Female,20,CS,77.04,75.9,86.88,74.35,54.19,3.17,72.24,52.86,F,28.1,Yes,Yes,High School,High,8,5.1
S4077,Omar,Jones,student3077@university.com,Male,19,CS,85.0,65.79,89.79,71.94,84.95,8.32,60.19,56.4,C,20.6,Yes,No,None,Low,5,8.7
S4078,Ahmed,Jones,student3078@university.com,Male,18,CS,91.41,67.92,99.67,70.37,74.31,4.72,96.24,65.14,B,23.2,Yes,Yes,PhD,Low,8,8.9
S4079,Omar,Johnson,student3079@university.com,Female,24,Mathematics,89.58,93.21,65.72,68.25,59.65,5.04,51.0,77.67,D,29.0,No,No,PhD,Low,3,4.4
S4080,Omar,Jones,student3080@university.com,Female,23,Mathematics,94.13,49.67,92.45,76.3,79.63,2.29,77.75,88.14,B,14.4,Yes,Yes,Master's,Medium,5,4.8
S4081,Omar,Brown,student3081@university.com,Female,20,Mathematics,98.36,46.22,97.45,80.23,77.23,6.48,68.64,96.06,C,17.8,Yes,No,None,High,2,9.0
S4082,Liam,Jones,student3082@university.com,Male,24,Mathematics,71.95,40.16,50.37,73.32,54.44,8.88,73.05,70.6,C,27.5,No,No,Master's,Medium,8,5.5
S4083,Ali,Brown,student3083@university.com,Male,24,Business,97.52,58.84,68.77,94.83,82.02,3.3,76.83,55.29,C,21.8,No,Yes,Bachelor's,Low,1,8.1
S4084,Sara,Jones,student3084@university.com,Male,22,Mathematics,86.16,48.84,43.6,65.88,88.36,6.19,76.74,60.68,B,26.8,No,Yes,None,Low,5,4.4
S4085,Ahmed,Johnson,student3085@university.com,Female,23,Mathematics,53.53,53.2,77.24,78.92,64.33,3.32,60.18,64.36,A,20.5,Yes,No,PhD,Medium,7,7.7
S4086,Sara,Brown,student3086@university.com,Female,19,CS,84.09,40.67,74.88,65.0,84.37,7.93,83.99,89.3,A,23.5,No,Yes,Master's,Low,10,7.5
S4087,Liam,Smith,student3087@university.com,Male,23,Business,84.34,53.63,52.25,87.67,59.99,4.75,50.96,84.33,D,5.3,Yes,No,None,High,5,8.7
S4088,Maria,Brown,student3088@university.com,Male,23,CS,95.29,59.96,87.87,55.11,87.84,3.39,51.06,60.45,F,13.5,No,Yes,None,High,3,7.6
S4089,Maria,Johnson,student3089@university.com,Female,18,Business,68.65,41.89,42.24,59.43,95.59,4.2,73.92,91.94,B,24.3,No,Yes,High School,High,4,4.2
S4090,Maria,Davis,student3090@university.com,Female,21,Engineering,79.25,76.47,88.37,90.06,72.09,0.91,77.1,92.96,A,15.1,Yes,Yes,None,Low,9,6.3
S4091,Emma,Brown,student3091@university.com,Male,24,Business,50.61,74.13,41.6,59.16,62.23,8.66,63.74,94.12,D,14.1,No,Yes,None,Low,5,5.7
S4092,Omar,Jones,student3092@university.com,Female,19,Business,66.6,45.82,79.41,81.29,69.96,9.58,77.58,63.75,F,28.8,No,Yes,PhD,Medium,3,6.9
S4093,Emma,Jones,student3093@university.com,Male,18,CS,53.11,75.7,44.73,98.51,62.5,4.77,75.81,56.69,D,18.8,Yes,Yes,Bachelor's,Low,7,6.1
S4094,Ali,Davis,student3094@university.com,Male,24,Business,76.09,99.92,55.07,76.14,50.06,2.21,67.46,55.2,D,9.8,No,No,Master's,Low,6,5.4
S4095,Maria,Johnson,student3095@university.com,Female,21,Business,90.87,96.67,83.31,59.37,82.52,6.65,82.59,70.0,F,16.8,No,No,Bachelor's,High,3,7.3
S4096,Liam,Williams,student3096@university.com,Female,18,CS,60.32,40.16,56.82,66.03,52.13,4.52,97.9,71.47,C,18.0,No,No,None,Low,10,5.6
S4097,Ahmed,Jones,student3097@university.com,Female,21,Engineering,76.37,87.72,70.67,91.17,60.52,2.52,74.54,93.41,A,29.7,No,No,PhD,Low,3,8.3
S4098,Sara,Smith,student3098@university.com,Male,21,Engineering,60.2,61.22,94.91,67.58,86.12,0.38,89.3,63.39,A,23.0,Yes,No,PhD,High,4,5.6
S4099,Omar,Johnson,student3099@university.com,Female,21,Engineering,56.03,43.82,42.98,86.18,83.29,8.9,62.38,81.34,F,18.0,No,Yes,PhD,Medium,10,6.6
S4100,John,Brown,student3100@university.com,Female,18,Business,75.55,57.76,88.66,88.87,53.67,7.97,88.1,89.41,A,15.8,Yes,Yes,PhD,High,3,8.1
S4101,Ahmed,Brown,student3101@university.com,Male,23,CS,53.96,59.3,43.92,75.06,83.0,8.29,82.45,63.46,B,27.9,Yes,No,High School,Low,6,8.1
S4102,Omar,Smith,student3102@university.com,Male,21,Engineering,79.37,71.39,47.61,89.16,96.53,4.4,81.98,63.36,B,21.1,Yes,Yes,None,Low,1,6.9
S4103,Emma,Jones,student3103@university.com,Female,23,Engineering,51.57,79.67,47.16,65.85,53.73,7.53,94.65,83.46,B,13.9,No,No,High School,Medium,1,5.9
S4104,Emma,Johnson,student3104@university.com,Male,24,Engineering,55.34,84.94,99.65,75.81,70.78,5.81,61.67,86.31,F,16.6,No,Yes,High School,Medium,7,6.8
S4105,Ahmed,Smith,student3105@university.com,Male,24,Engineering,77.5,54.75,50.81,84.33,86.47,3.75,68.42,97.99,D,12.0,No,No,None,High,8,8.2
S4106,Emma,Jones,student3106@university.com,Male,19,CS,79.57,59.31,93.81,58.4,83.39,8.43,54.15,92.5,D,29.0,Yes,No,PhD,High,4,5.1
S4107,Maria,Johnson,student3107@university.com,Female,22,Engineering,51.45,58.5,99.46,63.68,61.33,9.99,86.31,91.1,C,22.5,No,No,Master's,Medium,7,4.6
S4108,Ali,Brown,student3108@university.com,Female,23,Business,78.67,61.76,63.03,82.6,58.15,8.99,92.19,84.62,C,14.8,Yes,Yes,PhD,High,2,6.9
S4109,Sara,Johnson,student3109@university.com,Male,24,Business,91.93,99.98,77.86,82.77,89.21,7.76,70.29,55.92,B,9.6,Yes,Yes,PhD,High,9,6.9
S4110,Ali,Davis,student3110@university.com,Male,22,CS,86.12,86.68,86.75,74.67,97.81,7.48,67.84,90.46,B,9.4,No,No,High School,Low,9,5.5
S4111,Omar,Williams,student3111@university.com,Male,21,Mathematics,56.56,98.5,63.56,89.78,88.38,6.5,82.93,96.77,F,16.9,Yes,No,Bachelor's,Medium,7,6.2
S4112,Sara,Johnson,student3112@university.com,Female,22,Engineering,79.62,81.59,49.71,74.1,98.16,8.54,53.78,69.54,B,16.7,No,Yes,PhD,High,5,4.4
S4113,Liam,Williams,student3113@university.com,Male,22,Engineering,83.61,64.38,66.03,94.07,80.25,4.93,64.69,65.68,B,15.4,No,Yes,None,Medium,7,4.7
S4114,Sara,Johnson,student3114@university.com,Male,21,Business,51.86,63.38,86.31,86.8,96.45,1.82,68.31,76.12,B,26.3,No,No,None,Medium,7,8.1
S4115,Ali,Williams,student3115@university.com,Female,23,CS,92.77,69.31,86.85,65.73,84.52,7.68,75.93,97.82,A,29.5,No,Yes,None,Low,3,6.3
S4116,Ahmed,Davis,student3116@university.com,Male,21,Mathematics,95.31,65.01,53.83,69.76,95.44,9.2,73.83,52.54,D,13.9,No,Yes,High School,Medium,7,4.5
S4117,Sara,Brown,student3117@university.com,Female,19,Business,92.52,89.7,50.5,83.38,58.08,3.41,60.43,85.44,A,12.4,No,No,Master's,Medium,3,8.8
S4118,Liam,Jones,student3118@university.com,Female,20,Mathematics,91.23,67.9,95.23,94.72,90.78,7.83,77.04,90.73,B,24.3,No,Yes,Master's,Medium,3,5.0
S4119,Liam,Williams,student3119@university.com,Female,18,CS,87.25,57.74,42.64,58.94,59.84,2.74,96.29,89.44,B,16.2,Yes,No,Master's,Medium,7,5.6
S4120,Liam,Davis,student3120@university.com,Male,21,CS,81.67,86.49,84.08,75.73,51.37,9.43,51.35,78.34,A,10.4,Yes,No,PhD,Medium,7,8.9
S4121,Ali,Williams,student3121@university.com,Male,21,CS,83.93,91.27,42.79,55.94,75.88,6.83,84.02,96.03,A,9.5,Yes,Yes,PhD,Low,6,4.9
S4122,Sara,Brown,student3122@university.com,Female,22,Business,90.32,65.23,90.27,63.97,65.91,5.69,81.24,56.73,F,12.0,Yes,No,Bachelor's,Medium,7,8.8
S4123,John,Williams,student3123@university.com,Male,19,CS,83.12,80.07,94.32,84.3,52.18,7.8,96.22,62.26,F,5.0,Yes,Yes,Bachelor's,Low,10,7.6
S4124,Ahmed,Davis,student3124@university.com,Female,24,Business,66.39,43.53,57.85,53.89,99.02,8.13,82.27,65.35,B,28.5,Yes,Yes,Bachelor's,Low,10,6.1
S4125,Maria,Davis,student3125@university.com,Male,24,Business,68.8,71.77,44.44,83.12,83.32,8.92,81.24,50.43,A,15.8,No,Yes,High School,Medium,5,7.0
S4126,Sara,Smith,student3126@university.com,Female,22,Engineering,94.85,42.7,68.84,95.04,95.09,9.01,88.49,68.53,F,7.1,No,Yes,Master's,Low,9,6.5
S4127,Liam,Brown,student3127@university.com,Female,23,Business,50.86,41.75,57.91,98.47,99.95,0.53,63.39,58.03,C,9.1,No,Yes,PhD,High,1,8.0
S4128,John,Smith,student3128@university.com,Male,21,Business,84.94,76.78,65.03,60.83,69.6,1.23,79.79,86.23,A,13.1,Yes,No,Bachelor's,Low,5,4.3
S4129,Maria,Brown,student3129@university.com,Male,21,Engineering,97.74,58.2,79.9,87.44,62.74,8.26,75.97,70.75,D,18.8,No,Yes,High School,Medium,3,8.1
S4130,Maria,Williams,student3130@university.com,Male,22,Mathematics,85.31,84.55,52.59,96.32,59.19,9.46,71.92,85.22,C,22.6,No,No,Bachelor's,High,8,8.9
S4131,Omar,Davis,student3131@university.com,Male,21,Engineering,99.7,93.76,61.42,54.57,75.76,3.08,53.97,64.68,C,12.7,Yes,No,PhD,Low,7,6.1
S4132,Sara,Smith,student3132@university.com,Female,23,Engineering,84.38,48.36,86.95,70.7,80.3,0.09,64.63,56.6,A,28.9,Yes,No,Bachelor's,Medium,1,5.0
S4133,Ali,Williams,student3133@university.com,Female,20,CS,51.72,83.47,78.63,95.97,73.62,3.23,64.0,56.6,B,24.0,No,No,High School,High,9,4.5
S4134,Sara,Davis,student3134@university.com,Male,18,CS,91.35,70.87,59.58,60.14,69.36,3.83,86.21,60.16,D,25.6,No,Yes,High School,Medium,5,5.7
S4135,John,Brown,student3135@university.com,Male,18,Engineering,64.23,46.73,79.86,96.69,58.41,7.61,96.03,55.76,F,13.1,Yes,No,Bachelor's,Medium,1,4.7
S4136,Maria,Davis,student3136@university.com,Female,18,CS,72.3,79.1,85.92,76.36,72.09,0.48,61.54,61.03,F,14.5,No,Yes,PhD,Medium,1,5.1
S4137,Sara,Williams,student3137@university.com,Male,20,Engineering,65.6,76.57,75.55,54.99,54.26,2.13,53.73,78.95,B,18.5,No,No,High School,High,8,7.3
S4138,Ali,Smith,student3138@university.com,Male,21,CS,63.43,70.94,54.37,72.49,93.25,8.94,100.0,62.82,D,16.3,Yes,No,Master's,High,3,6.1
S4139,Omar,Smith,student3139@university.com,Male,22,Business,71.57,95.59,40.01,66.31,52.35,1.55,84.56,67.15,D,11.5,Yes,Yes,High School,High,9,8.5
S4140,Sara,Davis,student3140@university.com,Male,24,CS,68.94,71.26,88.17,64.11,69.03,7.59,94.32,52.64,C,29.9,Yes,Yes,None,Medium,8,6.3
S4141,Ahmed,Williams,student3141@university.com,Female,19,CS,81.67,99.43,89.36,77.07,55.01,3.61,57.19,94.61,C,26.2,Yes,Yes,Bachelor's,High,6,4.8
S4142,Omar,Johnson,student3142@university.com,Female,21,Business,90.66,70.55,81.86,74.18,88.75,6.63,90.04,56.91,D,10.9,Yes,No,Master's,Low,6,4.7
S4143,Ali,Brown,student3143@university.com,Male,20,Engineering,64.85,46.95,44.59,74.1,65.64,0.74,90.67,67.43,A,27.3,Yes,Yes,PhD,Low,5,7.5
S4144,John,Brown,student3144@university.com,Female,23,CS,60.69,68.23,75.11,54.41,55.66,2.87,57.57,68.97,A,19.7,No,Yes,Master's,Medium,2,7.2
S4145,Maria,Williams,student3145@university.com,Male,20,CS,83.34,50.94,89.26,90.12,76.57,4.25,58.07,88.61,A,5.3,No,Yes,High School,High,6,7.5
S4146,Sara,Johnson,student3146@university.com,Male,24,Business,83.52,75.83,63.38,74.07,95.81,8.57,64.77,74.18,D,13.7,No,No,High School,Medium,8,5.7
S4147,Ali,Smith,student3147@university.com,Male,18,Business,95.06,81.59,51.88,91.05,95.43,5.63,60.84,69.15,F,5.6,No,No,None,Medium,6,8.6
S4148,Omar,Jones,student3148@university.com,Female,21,Business,50.8,68.11,75.26,91.23,62.48,0.45,98.77,84.79,A,7.2,Yes,No,Master's,High,7,4.6
S4149,Ahmed,Jones,student3149@university.com,Female,24,Mathematics,92.65,45.86,89.58,65.86,85.98,8.02,68.15,79.85,F,9.5,No,Yes,High School,Medium,2,4.2
S4150,Ali,Williams,student3150@university.com,Female,18,Business,76.05,68.12,42.93,50.22,51.51,0.55,88.07,53.91,A,17.1,Yes,No,PhD,High,2,7.7
S4151,Emma,Johnson,student3151@university.com,Female,19,Engineering,81.07,44.89,75.82,95.56,56.59,9.34,90.25,65.64,D,14.5,Yes,No,PhD,Medium,3,7.4
S4152,Liam,Johnson,student3152@university.com,Female,23,CS,54.57,80.93,78.59,88.03,74.97,2.12,69.3,98.93,A,8.7,Yes,Yes,Master's,High,10,6.5
S4153,Ahmed,Brown,student3153@university.com,Male,18,CS,71.63,87.42,76.14,55.36,61.44,4.88,84.13,74.17,F,14.9,No,Yes,Master's,Medium,7,4.2
S4154,Omar,Smith,student3154@university.com,Male,19,Mathematics,61.37,97.74,79.0,85.09,89.91,0.72,55.39,71.21,B,12.6,No,Yes,None,Low,8,4.6
S4155,John,Davis,student3155@university.com,Female,20,CS,62.71,48.93,77.88,51.0,96.55,5.62,69.85,57.5,F,15.3,Yes,Yes,Master's,Low,4,5.0
S4156,Maria,Johnson,student3156@university.com,Female,18,CS,75.2,71.95,47.82,51.39,50.22,4.97,98.37,91.95,B,9.3,Yes,No,PhD,Medium,10,7.2
S4157,Omar,Davis,student3157@university.com,Female,18,Engineering,90.62,74.05,54.1,76.29,61.65,4.1,58.43,56.67,F,20.2,No,Yes,Master's,Medium,6,7.3
S4158,Liam,Jones,student3158@university.com,Male,22,CS,87.19,95.35,77.14,54.8,71.98,0.36,69.29,55.25,A,6.1,No,Yes,High School,Low,9,7.4
S4159,John,Davis,student3159@university.com,Female,23,Engineering,79.55,77.64,41.06,98.22,78.15,8.79,89.53,71.95,A,14.7,Yes,Yes,High School,Low,7,8.0
S4160,Sara,Smith,student3160@university.com,Male,23,Mathematics,76.97,48.73,78.08,94.69,95.8,8.03,83.27,71.83,F,27.4,No,No,Master's,Low,4,4.1
S4161,Ali,Smith,student3161@university.com,Male,24,Engineering,71.37,66.18,79.92,82.49,94.59,6.33,81.58,99.07,A,15.5,Yes,No,Bachelor's,Medium,8,7.2
S4162,Emma,Davis,student3162@university.com,Female,20,Business,98.64,79.29,54.35,53.19,81.86,5.72,92.66,56.38,A,16.0,Yes,Yes,Master's,Low,8,5.3
S4163,Ahmed,Williams,student3163@university.com,Male,22,Business,78.01,82.02,75.89,66.24,62.87,6.95,51.45,74.19,D,6.7,Yes,Yes,None,Medium,7,6.9
S4164,Ahmed,Johnson,student3164@university.com,Male,24,Mathematics,62.7,91.78,72.05,68.59,89.16,1.44,88.56,60.06,C,20.1,No,No,PhD,High,5,7.7
S4165,Ali,Williams,student3165@university.com,Female,19,CS,61.5,50.83,55.64,74.04,60.13,9.33,94.13,85.09,C,28.4,No,Yes,PhD,Medium,10,7.6
S4166,Emma,Davis,student3166@university.com,Male,24,Engineering,80.57,97.09,67.78,58.45,98.26,2.85,50.81,69.58,F,12.3,Yes,Yes,Master's,Medium,10,5.4
S4167,Ali,Johnson,student3167@university.com,Female,19,Business,76.14,43.55,94.58,78.88,50.29,6.56,77.95,82.42,C,14.8,No,Yes,Bachelor's,Medium,6,5.8
S4168,Sara,Brown,student3168@university.com,Male,20,Engineering,50.38,99.03,65.6,71.79,78.49,6.07,67.43,66.92,B,19.7,Yes,Yes,PhD,Low,10,8.6
S4169,Liam,Williams,student3169@university.com,Female,23,Business,91.5,91.47,77.79,97.36,54.42,6.37,52.54,78.23,F,7.3,No,Yes,Bachelor's,Medium,3,8.2
S4170,John,Williams,student3170@university.com,Female,19,Engineering,85.21,79.62,42.12,96.81,70.38,8.79,70.89,73.46,F,28.8,Yes,No,PhD,High,3,5.3
S4171,Omar,Davis,student3171@university.com,Male,20,CS,83.09,84.1,44.67,78.27,81.75,2.96,82.2,68.72,B,16.7,Yes,No,High School,Medium,4,6.9
S4172,Ahmed,Jones,student3172@university.com,Female,24,Mathematics,53.44,44.36,44.88,82.22,84.48,7.49,95.95,76.88,C,7.9,No,No,None,High,2,4.5
S4173,Sara,Davis,student3173@university.com,Male,19,CS,68.1,42.49,86.69,56.89,89.28,5.98,81.03,69.19,B,13.4,Yes,No,PhD,Medium,6,7.3
S4174,John,Williams,student3174@university.com,Male,21,Engineering,96.77,46.11,61.02,61.17,79.67,0.76,92.84,90.3,A,14.3,Yes,Yes,Master's,High,3,7.1
S4175,Sara,Johnson,student3175@university.com,Female,18,Business,93.13,45.24,53.66,95.04,62.57,4.14,56.08,74.76,F,13.6,Yes,No,High School,High,2,5.3
S4176,Emma,Jones,student3176@university.com,Male,24,Business,64.28,72.84,84.84,84.96,94.46,8.38,60.53,95.16,D,22.3,No,No,Bachelor's,Low,9,6.1
S4177,Ahmed,Davis,student3177@university.com,Female,23,Mathematics,57.85,52.93,50.2,59.47,90.56,3.15,98.51,61.14,B,13.6,Yes,No,None,High,1,7.9
S4178,Omar,Davis,student3178@university.com,Male,24,CS,72.45,91.61,54.79,78.51,58.0,4.82,94.37,55.61,F,13.1,No,Yes,Bachelor's,Medium,4,5.3
S4179,Ali,Williams,student3179@university.com,Male,21,CS,67.79,66.74,65.86,96.74,91.33,4.89,61.76,69.05,F,13.1,Yes,No,Bachelor's,High,9,7.8
S4180,Ali,Williams,student3180@university.com,Female,20,CS,84.11,81.73,59.89,67.26,98.63,6.18,81.05,59.18,B,24.4,Yes,Yes,PhD,High,5,5.6
S4181,John,Brown,student3181@university.com,Male,20,Business,98.32,79.17,75.12,59.29,81.86,8.84,68.13,69.66,D,12.7,No,Yes,High School,High,6,8.2
S4182,Omar,Davis,student3182@university.com,Male,24,Mathematics,68.15,59.19,60.27,97.1,64.09,1.74,73.43,60.37,F,5.3,No,No,None,Low,4,4.2
S4183,Liam,Williams,student3183@university.com,Male,21,Business,53.11,54.59,63.58,73.06,80.33,5.05,93.04,93.41,A,14.1,Yes,No,High School,Medium,10,5.3
